,id,name,service_name,service_id,location
280,40250,Ollilankenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.259735 24.977123)
281,40249,Mustikkamaan liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.180996 24.99084)
282,40224,Munkkiniemenkenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.196312 24.875109)
283,40218,Arabianrannan liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.205067 24.976032)
284,40205,Malminkartanonkenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.24986 24.848743)
285,40201,Suuntimopuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.276062 25.038435)
286,40190,Kotinummenpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.257 25.01429)
287,40172,Leikkipuisto Linnunrata / Luistelukenttä,Luistelukenttä,406,POINT (60.281265 25.00495)
288,40155,Bockinpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.238743 24.984613)
289,40154,Suomensuonpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.163586 25.042223)
290,40145,Valpurinpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.19275 24.901964)
291,40133,Kurkimäen liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.234325 25.06804)
292,40117,Sisarustenpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.253498 24.89938)
293,40115,Lassilan liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.233738 24.875051)
294,40062,Talinpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.20683 24.86129)
295,40059,Kallahdenkenttä / Luistelukenttä 2,Luistelukenttä,406,POINT (60.200325 25.131023)
296,40046,Säveltäjänpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.244713 24.990353)
297,40040,Heteniitynkenttä (Vuosaari) / Luistelukenttä,Luistelukenttä,406,POINT (60.21736 25.135992)
298,40032,Pihkapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.252884 24.852955)
299,40026,Jakomäen liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.260986 25.081978)
300,40013,Roihuvuoren liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.194977 25.05446)
301,40010,Härkävaljakonpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.28442 25.035763)
302,39999,Aino Acktén kenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.22501 24.88923)
303,39986,Leikkipuisto Viiri (Tilkanniitty) / Hiekkakenttä,Luistelukenttä,406,POINT (60.203285 24.890158)
304,39982,Torpparinmäenkenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.265717 24.952852)
305,39970,Merikasarminpuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.167233 24.971313)
306,39969,Poikkilaakso / Luistelukenttä,Luistelukenttä,406,POINT (60.165535 25.083328)
307,39941,Kaisaniemenkenttä / Luistelukenttä,Luistelukenttä,406,POINT (60.175457 24.943167)
308,39916,Hilapelto / Luistelukenttä,Luistelukenttä,406,POINT (60.23756 24.83983)
309,39911,Pirkkolan liikuntapuisto / Luistelukenttä,Luistelukenttä,406,POINT (60.233635 24.912807)
310,39903,Töyrynummi / Luistelukenttä,Luistelukenttä,406,POINT (60.27054 25.000034)
311,39900,Rastaalan koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.233917 24.771017)
312,39857,Hösmärin luistelukenttä,Luistelukenttä,406,POINT (60.19985 24.676323)
313,39854,Lähderannan koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.24344 24.744514)
314,39850,Kalajärven koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.306812 24.735167)
315,39819,Mäkkylän luistelukenttä,Luistelukenttä,406,POINT (60.227726 24.829895)
316,39808,Järvenperän luistelukenttä,Luistelukenttä,406,POINT (60.243942 24.712986)
317,39780,Iivisniemen koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.145466 24.701149)
318,39765,Matinsyrjän luistelukenttä,Luistelukenttä,406,POINT (60.16506 24.751368)
319,39758,Laajalahden koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.203724 24.80795)
320,39752,Lakelan luistelukenttä,Luistelukenttä,406,POINT (60.209023 24.65515)
321,39743,Mikkelän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.205982 24.634161)
322,39734,Haukilahden luistelukenttä,Luistelukenttä,406,POINT (60.165173 24.778471)
323,39724,Vilniemen luistelukenttä,Luistelukenttä,406,POINT (60.234573 24.727024)
324,39715,Röylän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.297256 24.69299)
325,39710,Kuitinmäen koulu / Luistelukenttä (ent. Tähtiniitty),Luistelukenttä,406,POINT (60.16628 24.726698)
326,39706,Karhusuon koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.230427 24.620838)
327,39691,Viherkallion luistelukenttä,Luistelukenttä,406,POINT (60.227764 24.746494)
328,39686,Nöykkiön luistelukenttä,Luistelukenttä,406,POINT (60.166065 24.667803)
329,39684,Pakankylän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.282726 24.676702)
330,39663,Veinin luistelukenttä,Luistelukenttä,406,POINT (60.243557 24.764273)
331,39655,Vindängens skola / Luistelukenttä,Luistelukenttä,406,POINT (60.17051 24.79722)
332,39654,Tiistilän koulu / Luistelukenttä 2,Luistelukenttä,406,POINT (60.153202 24.735546)
333,39652,Laurinlahden koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.147537 24.646217)
334,39630,Marin luistelukenttä,Luistelukenttä,406,POINT (60.154736 24.62561)
335,39629,Pihlajamäen luistelukenttä,Luistelukenttä,406,POINT (60.159813 24.618233)
336,39620,Tillinmäen luistelukenttä,Luistelukenttä,406,POINT (60.16873 24.625826)
337,39607,Järvenperän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.239513 24.70269)
338,39604,Kuitinmäen koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.16862 24.728483)
339,39574,Kilonpuiston koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.214924 24.791658)
340,39562,Espoon Koulumäki / Luistelukenttä,Luistelukenttä,406,POINT (60.14431 24.667938)
341,39531,Saarnilaakson koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.19495 24.667702)
342,39512,Kilon koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.20926 24.77677)
343,39498,Henttaan luistelukenttä,Luistelukenttä,406,POINT (60.185863 24.727705)
344,39463,Kaivomestarin koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.21049 24.661995)
345,39450,Kotimäen luistelukenttä,Luistelukenttä,406,POINT (60.265682 24.523369)
346,39423,Mikkelänpellon luistelukenttä,Luistelukenttä,406,POINT (60.203495 24.639862)
347,39401,Taavinkylän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.196968 24.752216)
348,39398,Tiistilän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.153553 24.73729)
349,39385,Martinkallion koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.158413 24.67613)
350,39383,Jalavapuiston koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.196667 24.664639)
351,39373,Lahnuksen koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.310867 24.704994)
352,39353,Kantokasken koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.182182 24.661718)
353,39335,Viherkallion koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.229073 24.743135)
354,39315,Päivänkehrän koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.172676 24.738804)
355,39311,Jupperin koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.246662 24.76885)
356,39298,Kilon luistelukenttä,Luistelukenttä,406,POINT (60.22247 24.774557)
357,39284,Westendin luistelukenttä,Luistelukenttä,406,POINT (60.162834 24.800869)
358,39282,Kipparin luistelukenttä,Luistelukenttä,406,POINT (60.148792 24.650019)
359,39279,Perkkaanpuiston koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.213833 24.817617)
360,39275,Latokasken koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.17657 24.653408)
361,39271,Sunan koulu / Luistelukenttä,Luistelukenttä,406,POINT (60.197105 24.67722)
362,39269,Sepänkylän luistelukenttä,Luistelukenttä,406,POINT (60.200867 24.744316)
363,39265,Martinsillan luistelukenttä (Suomenoja),Luistelukenttä,406,POINT (60.161304 24.694563)
364,68158,Malmin lentokentän luistelureitti,Luistelureitti,407,POINT (60.25117 25.042074)
365,64906,Gallträskin matkaluistelurata,Luistelureitti,407,POINT (60.217197 24.72691)
366,56610,Puotilan matkaluistelurata,Luistelureitti,407,POINT (60.206726 25.100937)
367,56609,Laajalahden matkaluistelurata,Luistelureitti,407,POINT (60.19462 24.87031)
368,56575,Bodomjärven matkaluistelurata,Luistelureitti,407,POINT (60.241135 24.660208)
369,56437,Kartanonkosken liikuntapuiston luistelukenttä,Luistelureitti,407,POINT (60.28071 24.954845)
370,56437,Kartanonkosken liikuntapuiston luistelukenttä,Luistelukenttä,406,POINT (60.28071 24.954845)
371,53088,Hiekkaharjun liikuntapuiston retkiluistelu,Luistelureitti,407,POINT (60.300495 25.055231)
372,51462,Eläintarhan urheilukenttä / Luistelukenttä,Luistelureitti,407,POINT (60.191307 24.930775)
373,51452,Heteniitynkenttä (Vuosaari) / Luistelurata,Luistelureitti,407,POINT (60.216896 25.138618)
374,43205,Oulunkylän liikuntapuisto / Pikaluistelurata,Pikaluistelurata,514,POINT (60.23461 24.957666)
375,68916,Perkkaan tekojääkenttä,Tekojääkenttä,695,POINT (60.21185 24.829662)
376,67841,Matinkylän urheilupuisto / Tekojääkenttä,Tekojääkenttä,695,POINT (60.160046 24.752449)
377,63148,Puolarmaarin tekojää,Tekojääkenttä,695,POINT (60.1763 24.695639)
378,63147,"Laaksolahden urheilupuisto / Tekojääkaukalo, rullakiekkokaukalo",Tekojääkenttä,695,POINT (60.245884 24.749405)
379,61464,Jätkäsaaren liikuntapuisto / Tekojääkenttä,Tekojääkenttä,695,POINT (60.15486 24.918238)
380,53615,Säterinniityn kenttä / Tekojääkenttä,Tekojääkenttä,695,POINT (60.21567 24.798811)
381,53563,Tapionkenttä / Tekojääkenttä,Tekojääkenttä,695,POINT (60.178864 24.80279)
382,53524,Keski-Espoon urheilupuisto / Tekojääkenttä,Tekojääkenttä,695,POINT (60.20969 24.673784)
383,53523,Keski-Espoon urheilupuisto / Tekojääkaukalo,Tekojääkenttä,695,POINT (60.20966 24.673985)
384,50568,Espoonlahden urheilupuisto / Tekojääkenttä,Tekojääkenttä,695,POINT (60.147984 24.664328)
385,46144,Hiekkaharjun liikuntapuiston tekojääkenttä,Tekojääkenttä,695,POINT (60.300102 25.05654)
386,42852,Kartanonkosken liikuntapuiston tekojääkenttä,Tekojääkenttä,695,POINT (60.279594 24.955332)
387,42699,Korson liikuntapuiston tekojääkenttä,Tekojääkenttä,695,POINT (60.356396 25.070593)
388,42526,Martinlaakson liikuntapuiston tekojääkenttä,Tekojääkenttä,695,POINT (60.28336 24.849075)
389,42249,Lauttasaaren liikuntapuisto / Tekojääkaukalo,Tekojääkenttä,695,POINT (60.162956 24.864916)
390,42185,Käpylän tekojääkenttä,Tekojääkenttä,695,POINT (60.20531 24.943554)
391,41770,Käpylän liikuntapuisto / Tekojääkaukalo,Tekojääkenttä,695,POINT (60.20608 24.943993)
392,41549,Brahenkenttä / Tekojääkenttä,Tekojääkenttä,695,POINT (60.187244 24.949589)
393,40725,Kontulan liikuntapuisto / Tekojääkenttä,Tekojääkenttä,695,POINT (60.23365 25.093401)
394,40550,Oulunkylän tekojääkenttä,Tekojääkenttä,695,POINT (60.234463 24.958902)
395,40493,Lassilan liikuntapuisto / Tekojääkaukalo,Tekojääkenttä,695,POINT (60.2339 24.876774)
396,40421,Laajasalon liikuntapuisto / Tekojääkaukalo,Tekojääkenttä,695,POINT (60.17606 25.055058)
397,40402,Pukinmäen tekojääkaukalo,Tekojääkenttä,695,POINT (60.249004 24.99376)
398,39834,Tapiolan jääpuutarha,Tekojääkenttä,695,POINT (60.17774 24.806416)
399,39563,Otaniemen urheilupuisto / Kaukalo,Tekojääkenttä,695,POINT (60.1854 24.836298)
400,39370,Juvanpuiston koulu / Tekojääkenttä,Tekojääkenttä,695,POINT (60.27707 24.754461)
401,68854,Vuosaaren liikuntapuisto / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.213943 25.15153)
402,68852,Kannelmäen peruskoulu / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.248383 24.88319)
403,68851,Sibeliuksen puisto / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.18182 24.913933)
404,68850,LP Lampi / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.241165 25.081331)
405,68848,Helsingin kristillinen koulu (yksityinen) / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.249035 24.985102)
406,68847,Kruunuvuorenrannan liikuntapuisto / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.17046 25.023788)
407,68846,Arabianrannan liikuntapuisto / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.204754 24.978668)
408,68830,Talin puttirata / Mini-Tali / Frisbeegolfin harjoittelualue,Frisbeegolf-rata,169,POINT (60.212753 24.84814)
409,66820,Hakunilan frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.276154 25.120026)
410,65623,Veikkolan frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.26673 24.432459)
411,65491,Volsin frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.174423 24.400196)
412,64753,Frisbeegolfvalmennus,Frisbeegolf-rata,169,POINT (60.214703 24.762356)
413,64610,Röyläntuvan frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.28435 24.708626)
414,64609,Lakisto Frisbeepark,Frisbeegolf-rata,169,POINT (60.35056 24.653023)
415,64608,Laaksolahden frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.24529 24.745)
416,60192,Frisbeegolfrata Simonmetsä,Frisbeegolf-rata,169,POINT (60.30643 25.032703)
417,60118,Grani DiscGolfPark,Frisbeegolf-rata,169,POINT (60.21649 24.717806)
418,60115,Äijänpelto frisbeegolf,Frisbeegolf-rata,169,POINT (60.24209 24.795504)
419,57554,Kartanonkosken liikuntapuiston multigolfrata,Frisbeegolf-rata,169,POINT (60.279182 24.954832)
420,57501,Varistonniityn frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.273613 24.82038)
421,57420,Mainingin koulu / Frisbeegolfrata (3),Frisbeegolf-rata,169,POINT (60.152122 24.642267)
422,57325,Latokasken asukaspuisto / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.177982 24.66364)
423,54025,Espoonlahden urheilupuisto / Frisbeegolfrata (3),Frisbeegolf-rata,169,POINT (60.14574 24.66382)
424,51448,Taavinkylän koulu / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.196007 24.752209)
425,51447,Iso Vasikkasaari / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.139336 24.763788)
426,51445,Hotelli Nuuksion frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.279736 24.500217)
427,50640,Askiston koulun frisbeegolf-korit,Frisbeegolf-rata,169,POINT (60.278458 24.777897)
428,50639,Kuusikon koulun frisbeegolf-kori,Frisbeegolf-rata,169,POINT (60.282898 25.063221)
429,50638,Jokivarren frisbeegolf- kori,Frisbeegolf-rata,169,POINT (60.348244 25.111582)
430,50343,Juvanpuiston koulu / Frisbeegolfrata (3),Frisbeegolf-rata,169,POINT (60.276764 24.75356)
431,50177,Puolarmaarin frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.17665 24.697725)
432,45367,Frisbeegolfrata Malminiitynpuisto,Frisbeegolf-rata,169,POINT (60.315754 25.041758)
433,42760,Päiväkummun frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.324745 25.104336)
434,42263,Siltamäen liikuntapuisto / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.272366 24.980791)
435,42181,Talin frisbeegolfpuisto,Frisbeegolf-rata,169,POINT (60.213318 24.846878)
436,41829,Kivikon liikuntapuisto / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.238407 25.056545)
437,41486,Savelanpuisto / Frisbeegolfin harjoitusalue,Frisbeegolf-rata,169,POINT (60.23745 24.99573)
438,41049,Haaganpuisto / Frisbeegolfin harjoittelualue,Frisbeegolf-rata,169,POINT (60.215305 24.889692)
439,41022,Munkkiniemen frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.19966 24.870037)
440,40981,Kaartin Jääkärirykmentin frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.151325 25.05497)
441,40953,Meilahden liikuntapuisto / Frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.190517 24.897724)
442,39515,Oittaan frisbeegolfrata,Frisbeegolf-rata,169,POINT (60.239826 24.663916)
443,68203,Tikkurilan urheilupuisto,Liikuntapuisto,401,POINT (60.29981 25.026297)
444,68199,Hakunilan urheilupuisto,Liikuntapuisto,401,POINT (60.278763 25.121016)
445,68191,Myyrmäen urheilupuisto,Liikuntapuisto,401,POINT (60.26286 24.84015)
446,62774,Rekolan liikuntapuisto,Liikuntapuisto,401,POINT (60.33252 25.082817)
447,59452,Keski-Espoon urheilupuisto,Liikuntapuisto,401,POINT (60.210125 24.674818)
448,59419,Säterinniityn liikuntapuisto,Liikuntapuisto,401,POINT (60.21492 24.798988)
449,59412,Niittysillanpuisto,Liikuntapuisto,401,POINT (60.169888 24.7693)
450,71832,Nikinmäen koulun lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.346092 25.134668)
451,71831,Helsinge Skolan lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.282127 24.980606)
452,71830,Havukosken koulun lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.31858 25.079706)
453,71829,Mikkolan koulun lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.34075 25.093895)
454,69121,Viherlaakson koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.228058 24.738564)
455,69092,Rastaalan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.232597 24.770582)
456,68915,Pohjois-Tapiolan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.186424 24.794458)
457,68774,Nauriskasken koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.171104 24.650444)
458,68770,Uusikummun koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.174263 24.76345)
459,68767,Kungsgårdsskolan / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.18067 24.599426)
460,68765,Jousenkaaren koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.17575 24.78576)
461,68764,Tuomarilan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.201836 24.684212)
462,68763,Haukilahden koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.1663 24.764387)
463,68759,Perkkaan koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.214783 24.824469)
464,68757,Kirstin koulu / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.202003 24.66915)
465,68749,Töölönlahden puisto / Lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.176888 24.935215)
466,68301,Vetokannaksen virkistysalueen lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.26948 24.880291)
467,68300,Kalmuurin lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.35869 25.080103)
468,68299,Hiekkaharjun liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.300766 25.05592)
469,68298,Vapaalan liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.26667 24.821585)
470,68297,Martinlaakson liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.282967 24.849226)
471,68296,Koivukylän koulun lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.325054 25.075232)
472,68295,Kartanonkosken liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.279644 24.956377)
473,68294,Korson liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.356598 25.068586)
474,68293,Kaivokselan liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.269863 24.868279)
475,68292,Rekolan liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.33262 25.08283)
476,68289,Rajakylän liikuntapuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.248573 25.109917)
477,68284,Hakunilan urheilupuiston lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.278965 25.121365)
478,68181,Lähiliikuntapaikka Jokiuomanpuisto,Lähiliikuntapaikka,415,POINT (60.27433 24.857353)
479,68180,"Puistokenttä Louhijanpuisto, petangue kenttä",Lähiliikuntapaikka,415,POINT (60.265476 24.87086)
480,68179,"Puistokenttä Vaskipelto, petanguekenttä ja pingispöytä",Lähiliikuntapaikka,415,POINT (60.25797 24.867569)
481,68160,Raikukujan lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.277966 24.85887)
482,68108,Kantvikin lähiliikuntapaikka,Lähiliikuntapaikka,415,POINT (60.091602 24.393326)
483,67825,"Puistokenttä Koiruohonpuisto, shakkilauta",Lähiliikuntapaikka,415,POINT (60.293575 25.025244)
484,66836,Saarenpellon kuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.172108 24.595291)
485,66836,Saarenpellon kuntoilupaikka,Lähiliikuntapaikka,415,POINT (60.172108 24.595291)
486,66834,Karamzininpuiston ulkokuntoilupaikka,Ulkokuntoiluvälineet,737,POINT (60.244797 24.71195)
